Fichier;Titre_actuel;Auteur_actuel;Score;Confiance;Règles;Titre_corrigé;Auteur_corrigé
Rafales d'automne - Sôseki Natsumé.epub;Natsumé, Sôseki;Rafales d'automne;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Rafales d'automne;Natsumé, Sôseki
Etoile distante - Roberto Bolaño.epub;Bolaño, Roberto;Etoile distante;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Etoile distante;Bolaño, Roberto
Notre-Dame de Paris - Victor Hugo & Fichebook.epub;Victor Hugo & Fichebook;Notre-Dame de Paris;75;PROBABLE;R7: Titre ressemble à un nom complet | R8: Titre contient '&' entre noms;Notre-Dame de Paris;Victor Hugo & Fichebook
Baron perché, Le - Italo Calvino.epub;Calvino, Italo;Baron perché, Le;100;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R3: Auteur se termine par article défini;Baron perché, Le;Calvino, Italo
Chandelier enterré, Le - Stefan Zweig.epub;Zweig, Stefan;Chandelier enterré, Le;100;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R3: Auteur se termine par article défini;Chandelier enterré, Le;Zweig, Stefan
Né un mardi - Elnathan John.epub;John, Elnathan;Né un mardi;90;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R2: Format 'Prénom, Nom' dans titre;Né un mardi;John, Elnathan
Germinal - Émile Zola.epub;Zola, Émile;Germinal;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Germinal;Zola, Émile
Davidée Birot - René Bazin.epub;Bazin, René;Davidée Birot;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Davidée Birot;Bazin, René
Exercices de style - Raymond Queneau.epub;Queneau, Raymond;Exercices de style;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Exercices de style;Queneau, Raymond
Louise Leclercq_ un acte - Paul Verlaine.epub;Verlaine, Paul;Louise Leclercq_ un acte;90;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R6: Ponctuation inhabituelle dans auteur;Louise Leclercq_ un acte;Verlaine, Paul
Kawabata,Yasunari [] Récits de la paume de la main.epub;Kawabata,Yasunari;Récits de la paume de la main;55;PROBABLE;R9: Titre court et auteur long | R10: Mots-clés de titres dans auteur;Récits de la paume de la main;Kawabata,Yasunari
En attendant le soleil - Hitonari Tsuji.epub;Tsuji, Hitonari;En attendant le soleil;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;En attendant le soleil;Tsuji, Hitonari
Siefried et le Limousin - Jean Giraudoux.epub;Giraudoux, Jean;Siefried et le Limousin;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Siefried et le Limousin;Giraudoux, Jean
Notre-Dame de Paris_ 1482 - Victor Hugo.epub;Hugo, Victor;Notre-Dame de Paris_ 1482;125;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R5: Auteur contient des chiffres | R6: Ponctuation inhabituelle dans auteur;Notre-Dame de Paris_ 1482;Hugo, Victor
Trop de bonheur - Alice Munro.epub;Munro, Alice;Trop de bonheur;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Trop de bonheur;Munro, Alice
feu du dedans., Le - Le feu du dedans.epub;Le parfait mareschal, qui enseigne a connoistre la beauté, la bonté et les defauts des chevaux, les signes & les causes des maladies ... La ferrure sur les_desseins des fers, qui retabliront les méchans pieds, & conserveront les bons._Ensemble un traité du haras, pour elever de beaux & bons poulains, ... Par le_sieur de Solleysel, ... Premiere [-seconde! partie;feu du dedans., Le;95;CERTAIN;R3: Auteur se termine par article défini | R8: Titre contient '&' entre noms;feu du dedans., Le;Le parfait mareschal, qui enseigne a connoistre la beauté, la bonté et les defauts des chevaux, les signes & les causes des maladies ... La ferrure sur les_desseins des fers, qui retabliront les méchans pieds, & conserveront les bons._Ensemble un traité du haras, pour elever de beaux & bons poulains, ... Par le_sieur de Solleysel, ... Premiere [-seconde! partie
… En rire ou en pleurer _ - Jack London.epub;London, Jack;… En rire ou en pleurer _;115;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R6: Ponctuation inhabituelle dans auteur | R9: Titre court et auteur long;… En rire ou en pleurer _;London, Jack
JOUEUR D’ÉCHECS, LE - Stefan Zweig.epub;Zweig, Stefan;JOUEUR D’ÉCHECS, LE;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;JOUEUR D’ÉCHECS, LE;Zweig, Stefan
Refuges - Leon Paul Fargue.epub;Fargue, Leon Paul;Refuges;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Refuges;Fargue, Leon Paul
BAHIL - Raymond George.epub;George, Raymond;BAHIL;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;BAHIL;George, Raymond
Guêpe - Eric Frank Russell.epub;Russell, Eric Frank;Guêpe;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Guêpe;Russell, Eric Frank
1Q84 (Livre 2 - Juillet-septembre) - Haruki Murakami.epub;Murakami, Haruki;Juillet-septembre);50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Juillet-septembre);Murakami, Haruki
Le Rouge,Gustave [] Todd Marvel, détective milliardaire - Tome 1 (1923) french.feed.epub;Le Rouge,Gustave [] Todd Marvel, détective milliardaire;french.feed, Tome 1;65;PROBABLE;R5: Auteur contient des chiffres | R10: Mots-clés de titres dans auteur;french.feed, Tome 1;Le Rouge,Gustave [] Todd Marvel, détective milliardaire
ROBINSON DE LA TÈNE, LE - Louis Favre.epub;Favre, Louis;ROBINSON DE LA TÈNE, LE;75;PROBABLE;R1: Format 'Nom, Prénom' dans titre | R9: Titre court et auteur long;ROBINSON DE LA TÈNE, LE;Favre, Louis
Plage de Manaccora, 16 h 30 - Jaenada Philippe.epub;Philippe, Jaenada;Plage de Manaccora, 16 h 30;150;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R2: Format 'Prénom, Nom' dans titre | R5: Auteur contient des chiffres | R9: Titre court et auteur long;Plage de Manaccora, 16 h 30;Philippe, Jaenada
Sur le besoin métaphysique de l'humanité - Arthur Schopenhauer.epub;Schopenhauer, Arthur;Sur le besoin métaphysique de l'humanité;75;PROBABLE;R1: Format 'Nom, Prénom' dans titre | R9: Titre court et auteur long;Sur le besoin métaphysique de l'humanité;Schopenhauer, Arthur
Pavillon d'or, Le - Yukio Mishima.epub;Mishima, Yukio;Pavillon d'or, Le;100;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R3: Auteur se termine par article défini;Pavillon d'or, Le;Mishima, Yukio
Client, Le - John Grisham.epub;Grisham, John;Client, Le;100;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R3: Auteur se termine par article défini;Client, Le;Grisham, John
Oeuvres complètes _ Victor Hugo_ Tome 7, Voyages - Victor Hugo.epub;Hugo, Victor;Oeuvres complètes _ Victor Hugo_ Tome 7, Voyages;180;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R5: Auteur contient des chiffres | R6: Ponctuation inhabituelle dans auteur | R9: Titre court et auteur long | R10: Mots-clés de titres dans auteur;Oeuvres complètes _ Victor Hugo_ Tome 7, Voyages;Hugo, Victor
OpCenter3_Jeux de pouvoir - Tom Clancy.epub;Clancy, Tom;OpCenter3_Jeux de pouvoir;125;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R5: Auteur contient des chiffres | R6: Ponctuation inhabituelle dans auteur;OpCenter3_Jeux de pouvoir;Clancy, Tom
Cinq questions de morale - Umberto Eco.epub;Eco, Umberto;Cinq questions de morale;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Cinq questions de morale;Eco, Umberto
Descendants, Les - Kaui Hart Hemmings.epub;Hemmings, Kaui Hart;Descendants, Les;100;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R3: Auteur se termine par article défini;Descendants, Les;Hemmings, Kaui Hart
Sarments d'Hippocrate_ Prix du quai des orfèvres 2004, Les - Sylvie M. Jema.epub;Jema, Sylvie M.;Sarments d'Hippocrate_ Prix du quai des orfèvres 2004, Les;175;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R3: Auteur se termine par article défini | R5: Auteur contient des chiffres | R6: Ponctuation inhabituelle dans auteur;Sarments d'Hippocrate_ Prix du quai des orfèvres 2004, Les;Jema, Sylvie M.
Danse des vivants, La - Rault Antoine.epub;Antoine, Rault;Danse des vivants, La;140;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R2: Format 'Prénom, Nom' dans titre | R3: Auteur se termine par article défini;Danse des vivants, La;Antoine, Rault
Mariage du ciel et de l'enfer, Le - William Blake.epub;Blake, William;Mariage du ciel et de l'enfer, Le;125;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R3: Auteur se termine par article défini | R9: Titre court et auteur long;Mariage du ciel et de l'enfer, Le;Blake, William
Fin de Chéri, La - Colette.epub;Colette;Fin de Chéri, La;50;PROBABLE;R3: Auteur se termine par article défini;Fin de Chéri, La;Colette
Instantanés d'Ambre - Yôko Ogawa.epub;Ogawa, Yôko;Instantanés d'Ambre;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Instantanés d'Ambre;Ogawa, Yôko
Wild - Cheryl Strayed.epub;Strayed, Cheryl;Wild;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Wild;Strayed, Cheryl
Pouce de l'assassin, Le - Lawrence Block.epub;Block, Lawrence;Pouce de l'assassin, Le;100;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R3: Auteur se termine par article défini;Pouce de l'assassin, Le;Block, Lawrence
Sphère - Michael Crichton.epub;Crichton, Michael;Sphère;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Sphère;Crichton, Michael
Considerations sur l'art du théatre - Jean-Jacques Rousseau.epub;Rousseau, Jean-Jacques;Considerations sur l'art du théatre;75;PROBABLE;R1: Format 'Nom, Prénom' dans titre | R9: Titre court et auteur long;Considerations sur l'art du théatre;Rousseau, Jean-Jacques
Lettre à Helga, La - Bergsveinn Birgisson.epub;Birgisson, Bergsveinn;Lettre à Helga, La;100;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R3: Auteur se termine par article défini;Lettre à Helga, La;Birgisson, Bergsveinn
Vengeance du pardon, La - Schmitt Eric-Emmanuel.epub;Eric-Emmanuel, Schmitt;Vengeance du pardon, La;50;PROBABLE;R3: Auteur se termine par article défini;Vengeance du pardon, La;Eric-Emmanuel, Schmitt
Victor Hugo_ Oeuvres complètes - Victor Hugo.epub;Hugo, Victor;Victor Hugo_ Oeuvres complètes;120;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R6: Ponctuation inhabituelle dans auteur | R10: Mots-clés de titres dans auteur;Victor Hugo_ Oeuvres complètes;Hugo, Victor
Projet miracle_ une tragédie de la transcendance - Michael D. Resnick & Mike Resnick.epub;Michael D. Resnick & Mike Resnick;Projet miracle_ une tragédie de la transcendance;85;PROBABLE;R6: Ponctuation inhabituelle dans auteur | R8: Titre contient '&' entre noms;Projet miracle_ une tragédie de la transcendance;Michael D. Resnick & Mike Resnick
Ingénue lobertine, L' - Colette.epub;Colette;Ingénue lobertine, L';50;PROBABLE;R3: Auteur se termine par article défini;Ingénue lobertine, L';Colette
seigneur des anneaux - Intégrale, Le - Tolkien J.R.R_.epub;J.R.R_, Tolkien;Intégrale, Le;80;PROBABLE;R3: Auteur se termine par article défini | R10: Mots-clés de titres dans auteur;Intégrale, Le;J.R.R_, Tolkien
Exercices en Java - Claude Delannoy.epub;Delannoy, Claude;Exercices en Java;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Exercices en Java;Delannoy, Claude
Ce que je n'oserai jamais te dire_. (French Edition) - Bruno COMBES.epub;COMBES, Bruno;Ce que je n'oserai jamais te dire_. (French Edition);95;CERTAIN;R6: Ponctuation inhabituelle dans auteur | R9: Titre court et auteur long | R10: Mots-clés de titres dans auteur;Ce que je n'oserai jamais te dire_. (French Edition);COMBES, Bruno
Lit de l'étrangère, Le - Mahmoud Darwich.epub;Darwich, Mahmoud;Lit de l'étrangère, Le;100;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R3: Auteur se termine par article défini;Lit de l'étrangère, Le;Darwich, Mahmoud
Éducation européenne (Folio) (French Edition) - Romain Gary.epub;Gary, Romain;Éducation européenne (Folio) (French Edition);105;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R9: Titre court et auteur long | R10: Mots-clés de titres dans auteur;Éducation européenne (Folio) (French Edition);Gary, Romain
Journal d'Anne Frank, Le - Anne Frank.epub;Frank, Anne;Journal d'Anne Frank, Le;130;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R3: Auteur se termine par article défini | R10: Mots-clés de titres dans auteur;Journal d'Anne Frank, Le;Frank, Anne
L’ombre du mancenillier - Charles Barbara.epub;Barbara, Charles;L’ombre du mancenillier;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;L’ombre du mancenillier;Barbara, Charles
Au sud de la frontière, à l'ouest du soleil - Haruki Murakami.epub;Murakami, Haruki;Au sud de la frontière, à l'ouest du soleil;75;PROBABLE;R1: Format 'Nom, Prénom' dans titre | R9: Titre court et auteur long;Au sud de la frontière, à l'ouest du soleil;Murakami, Haruki
Je voudrais pas crever - Boris Vian.epub;Vian, Boris;Je voudrais pas crever;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Je voudrais pas crever;Vian, Boris
Seigneur de lumière - Roger Zelazny.epub;Zelazny, Roger;Seigneur de lumière;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Seigneur de lumière;Zelazny, Roger
Coupe d'Or, La - John Steinbeck.epub;Steinbeck, John;Coupe d'Or, La;100;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R3: Auteur se termine par article défini;Coupe d'Or, La;Steinbeck, John
Nulle autre voix - Maïssa Bey.epub;Bey, Maïssa;Nulle autre voix;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Nulle autre voix;Bey, Maïssa
Matteo a perdu son emploi - M. Tavares Goncalo.epub;Goncalo, M. Tavares;Matteo a perdu son emploi;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Matteo a perdu son emploi;Goncalo, M. Tavares
tour du malheur (Tome 1) - La Fontaine Médicis. L'Affaire Bernan, Le - Joseph Kessel.epub;Kessel, Joseph;La Fontaine Médicis. L'Affaire Bernan, Le;125;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R3: Auteur se termine par article défini | R9: Titre court et auteur long;La Fontaine Médicis. L'Affaire Bernan, Le;Kessel, Joseph
Manifestation de notre désintérêt - Jean Rouaud.epub;Rouaud, Jean;Manifestation de notre désintérêt;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Manifestation de notre désintérêt;Rouaud, Jean
Solitude des nombres premiers, La - Paolo Giordano.epub;Giordano, Paolo;Solitude des nombres premiers, La;125;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R3: Auteur se termine par article défini | R9: Titre court et auteur long;Solitude des nombres premiers, La;Giordano, Paolo
Dernière escale - James Patterson.epub;Patterson, James;Dernière escale;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Dernière escale;Patterson, James
Fortuné du Boisgobey [-69] Le crime de l'opéra - Tome 2 - La pelisse du pendu (1889) Policier .F.epub;La pelisse du pendu  Policier .F;Tome 2;65;PROBABLE;R5: Auteur contient des chiffres | R10: Mots-clés de titres dans auteur;Tome 2;La pelisse du pendu  Policier .F
Gamines - Sylvie Testud.epub;Testud, Sylvie;Gamines;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Gamines;Testud, Sylvie
Gilead - Marilynne Robinson.epub;Robinson, Marilynne;Gilead;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Gilead;Robinson, Marilynne
VICOMTE DE BRAGELONNE - Tome 4, LE - Alexandre Dumas.epub;Alexandre Dumas;Tome 4, LE;95;CERTAIN;R5: Auteur contient des chiffres | R7: Titre ressemble à un nom complet | R10: Mots-clés de titres dans auteur;Tome 4, LE;Alexandre Dumas
Pnine - Vladimir Nabokov.epub;Nabokov, Vladimir;Pnine;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Pnine;Nabokov, Vladimir
Rouge dans la brume - Gérard Mordillat.epub;Mordillat, Gérard;Rouge dans la brume;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Rouge dans la brume;Mordillat, Gérard
Marelle - Julio Cortázar.epub;Cortázar, Julio;Marelle;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Marelle;Cortázar, Julio
Petite Librairie des coeurs brisés (Fiction) (French Edition), La - Annie Darling.epub;Darling, Annie;Petite Librairie des coeurs brisés (Fiction) (French Edition), La;155;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R3: Auteur se termine par article défini | R9: Titre court et auteur long | R10: Mots-clés de titres dans auteur;Petite Librairie des coeurs brisés (Fiction) (French Edition), La;Darling, Annie
Ce Cher Dexter - Jeff Lindsay.epub;Lindsay, Jeff;Ce Cher Dexter;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Ce Cher Dexter;Lindsay, Jeff
misérables - Texte abrégé, Les - Victor Hugo.epub;Hugo, Victor;Texte abrégé, Les;100;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R3: Auteur se termine par article défini;Texte abrégé, Les;Hugo, Victor
Emma - Jane Austen.epub;Austen, Jane;Emma;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Emma;Austen, Jane
Barker,Clive [Livre de sang-05] Prison de chair... - 4 nouvelles (.) Fantastique,Epouvante .Z.epub;Barker,Clive;Prison de chair... - 4 nouvelles (.) Fantastique,Epouvante .Z;60;PROBABLE;R5: Auteur contient des chiffres | R9: Titre court et auteur long;Prison de chair... - 4 nouvelles (.) Fantastique,Epouvante .Z;Barker,Clive
Quat'saisons - Blondin Antoine.epub;Antoine, Blondin;Quat'saisons;90;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R2: Format 'Prénom, Nom' dans titre;Quat'saisons;Antoine, Blondin
Midi - Cloe Korman.epub;Korman, Cloe;Midi;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Midi;Korman, Cloe
Dixieme Prophetie, La - James Redfield.epub;Redfield, James;Dixieme Prophetie, La;100;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R3: Auteur se termine par article défini;Dixieme Prophetie, La;Redfield, James
Traité des Cinq Roues, Le - Musashi Miyamoto.epub;Miyamoto, Musashi;Traité des Cinq Roues, Le;125;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R3: Auteur se termine par article défini | R9: Titre court et auteur long;Traité des Cinq Roues, Le;Miyamoto, Musashi
Technique De Combat Au Corps A Corps (Gign) Tome 2 - Raymond H A Carter & Kim Oriol.epub;Raymond H A Carter & Kim Oriol;Technique De Combat Au Corps A Corps (Gign) Tome 2;110;CERTAIN;R5: Auteur contient des chiffres | R8: Titre contient '&' entre noms | R10: Mots-clés de titres dans auteur;Technique De Combat Au Corps A Corps (Gign) Tome 2;Raymond H A Carter & Kim Oriol
Coup de Grâce, Le - Marguerite Yourcenar.epub;Yourcenar, Marguerite;Coup de Grâce, Le;100;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R3: Auteur se termine par article défini;Coup de Grâce, Le;Yourcenar, Marguerite
Pierrot Mon Ami - Raymond Queneau.epub;Queneau, Raymond;Pierrot Mon Ami;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Pierrot Mon Ami;Queneau, Raymond
Transes - Christopher Sorrentino.epub;Sorrentino, Christopher;Transes;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Transes;Sorrentino, Christopher
Jeunes filles en serre chaude - Jeanne Galzy.epub;Galzy, Jeanne;Jeunes filles en serre chaude;75;PROBABLE;R1: Format 'Nom, Prénom' dans titre | R9: Titre court et auteur long;Jeunes filles en serre chaude;Galzy, Jeanne
Brooks,Terry [Le royaume magique de Landover-01] Royaume magique à vendre ! (1986) Fantasy .A.epub;Brooks,Terry;Royaume magique à vendre !;65;PROBABLE;R6: Ponctuation inhabituelle dans auteur | R9: Titre court et auteur long;Royaume magique à vendre !;Brooks,Terry
Rouletabille chez Krupp - Gaston Leroux.epub;Leroux, Gaston;Rouletabille chez Krupp;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Rouletabille chez Krupp;Leroux, Gaston
Nazis dans le métro_ une enquête de Gabriel Lecouvreur dit le Poulpe - Didier Daeninckx.epub;Daeninckx, Didier;Nazis dans le métro_ une enquête de Gabriel Lecouvreur dit le Poulpe;115;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R6: Ponctuation inhabituelle dans auteur | R9: Titre court et auteur long;Nazis dans le métro_ une enquête de Gabriel Lecouvreur dit le Poulpe;Daeninckx, Didier
